GAZP	D	10/12/13	00:00	137.6100000
GAZP	D	11/12/13	00:00	137.0400000
GAZP	D	12/12/13	00:00	134.1600000
GAZP	D	13/12/13	00:00	133.3800000
GAZP	D	16/12/13	00:00	136.5000000
GAZP	D	17/12/13	00:00	138.5500000
GAZP	D	18/12/13	00:00	139.8700000
GAZP	D	19/12/13	00:00	140.4500000
GAZP	D	20/12/13	00:00	141.5000000
GAZP	D	23/12/13	00:00	141.6400000
GAZP	D	24/12/13	00:00	141.6600000
GAZP	D	25/12/13	00:00	140.7700000
GAZP	D	26/12/13	00:00	140.4300000
GAZP	D	27/12/13	00:00	139.0100000
GAZP	D	30/12/13	00:00	138.7500000
GAZP	D	06/01/14	00:00	135.4700000
GAZP	D	08/01/14	00:00	137.3300000
GAZP	D	09/01/14	00:00	138.6800000
GAZP	D	10/01/14	00:00	139.6900000
GAZP	D	13/01/14	00:00	139.0800000
GAZP	D	14/01/14	00:00	137.4400000
GAZP	D	15/01/14	00:00	137.4400000
GAZP	D	16/01/14	00:00	137.3600000
GAZP	D	17/01/14	00:00	137.2200000
GAZP	D	20/01/14	00:00	139.7500000
GAZP	D	21/01/14	00:00	145.7000000
GAZP	D	22/01/14	00:00	145.9600000
GAZP	D	23/01/14	00:00	145.7500000
GAZP	D	24/01/14	00:00	146.7200000
GAZP	D	27/01/14	00:00	147.6400000
GAZP	D	28/01/14	00:00	147.0100000
GAZP	D	29/01/14	00:00	147.9000000
GAZP	D	30/01/14	00:00	147.3200000
GAZP	D	31/01/14	00:00	145.1600000
GAZP	D	03/02/14	00:00	141.7200000
GAZP	D	04/02/14	00:00	141.1500000
GAZP	D	05/02/14	00:00	141.9700000
GAZP	D	06/02/14	00:00	143.4800000
GAZP	D	07/02/14	00:00	146.4200000
GAZP	D	10/02/14	00:00	146.8900000
GAZP	D	11/02/14	00:00	147.6000000
GAZP	D	12/02/14	00:00	148.4700000
GAZP	D	13/02/14	00:00	145.9000000
GAZP	D	14/02/14	00:00	148.8400000
GAZP	D	17/02/14	00:00	151.3000000
GAZP	D	18/02/14	00:00	152.7500000
GAZP	D	19/02/14	00:00	147.6400000
GAZP	D	20/02/14	00:00	148.4000000
GAZP	D	21/02/14	00:00	149.1700000
GAZP	D	24/02/14	00:00	149.2300000
GAZP	D	25/02/14	00:00	146.2100000
GAZP	D	26/02/14	00:00	143.4900000
GAZP	D	27/02/14	00:00	140.6500000
GAZP	D	28/02/14	00:00	139.2000000
GAZP	D	03/03/14	00:00	119.8600000
GAZP	D	04/03/14	00:00	129.3500000
GAZP	D	05/03/14	00:00	125.4500000
GAZP	D	06/03/14	00:00	123.6200000
GAZP	D	07/03/14	00:00	124.0100000
GAZP	D	11/03/14	00:00	120.9000000
GAZP	D	12/03/14	00:00	119.0600000
GAZP	D	13/03/14	00:00	118.7000000
GAZP	D	14/03/14	00:00	118.6000000
GAZP	D	17/03/14	00:00	120.4600000
GAZP	D	18/03/14	00:00	127.4000000
GAZP	D	19/03/14	00:00	125.5500000
GAZP	D	20/03/14	00:00	126.2100000
GAZP	D	21/03/14	00:00	124.7100000
GAZP	D	24/03/14	00:00	123.7000000
GAZP	D	25/03/14	00:00	128.1000000
GAZP	D	26/03/14	00:00	132.5000000
GAZP	D	27/03/14	00:00	130.7800000
GAZP	D	28/03/14	00:00	132.9500000
GAZP	D	31/03/14	00:00	135.5000000
GAZP	D	01/04/14	00:00	135.8900000
GAZP	D	02/04/14	00:00	134.9000000
GAZP	D	03/04/14	00:00	134.5000000
GAZP	D	04/04/14	00:00	137.4700000
GAZP	D	07/04/14	00:00	133.9900000
GAZP	D	08/04/14	00:00	133.2500000
GAZP	D	09/04/14	00:00	132.3100000
GAZP	D	10/04/14	00:00	134.8200000
GAZP	D	11/04/14	00:00	134.0000000
GAZP	D	14/04/14	00:00	131.0000000
GAZP	D	15/04/14	00:00	127.7500000
GAZP	D	16/04/14	00:00	129.0000000
GAZP	D	17/04/14	00:00	129.8200000
GAZP	D	18/04/14	00:00	133.9000000
GAZP	D	21/04/14	00:00	132.6800000
GAZP	D	22/04/14	00:00	131.7000000
GAZP	D	23/04/14	00:00	130.5000000
GAZP	D	24/04/14	00:00	126.6900000
GAZP	D	25/04/14	00:00	125.4000000
GAZP	D	28/04/14	00:00	128.1200000
GAZP	D	29/04/14	00:00	128.3000000
GAZP	D	30/04/14	00:00	128.7700000
GAZP	D	02/05/14	00:00	127.0000000
GAZP	D	05/05/14	00:00	126.0000000
GAZP	D	06/05/14	00:00	129.4900000
GAZP	D	07/05/14	00:00	134.1000000
GAZP	D	08/05/14	00:00	135.6300000
GAZP	D	12/05/14	00:00	135.7100000
GAZP	D	13/05/14	00:00	138.4600000
GAZP	D	14/05/14	00:00	139.8700000
GAZP	D	15/05/14	00:00	141.1500000
GAZP	D	16/05/14	00:00	144.2900000
GAZP	D	19/05/14	00:00	148.0500000
GAZP	D	20/05/14	00:00	145.3500000
GAZP	D	21/05/14	00:00	146.5800000
GAZP	D	22/05/14	00:00	144.7800000
GAZP	D	23/05/14	00:00	144.3000000
GAZP	D	26/05/14	00:00	145.8000000
GAZP	D	27/05/14	00:00	142.4000000
GAZP	D	28/05/14	00:00	141.3000000
GAZP	D	29/05/14	00:00	144.2000000
GAZP	D	30/05/14	00:00	141.7000000
GAZP	D	02/06/14	00:00	144.1100000
GAZP	D	03/06/14	00:00	144.1900000
GAZP	D	04/06/14	00:00	144.0400000
GAZP	D	05/06/14	00:00	142.7500000
GAZP	D	06/06/14	00:00	143.9700000
GAZP	D	09/06/14	00:00	144.4000000
GAZP	D	10/06/14	00:00	144.7500000
GAZP	D	11/06/14	00:00	146.4000000
